product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price,date,cy_date,year,month_name,date_yy_mmm
Prod294,Cus020,Mark011,2020-04-07,1,111,INR,0.12,13.32,97.68,2020-04-07,2020-04-01,2020,April,"20-Apr"
Prod294,Cus020,Mark011,2020-04-08,1,111,INR,-0.15,-16.65,127.65,2020-04-08,2020-04-01,2020,April,"20-Apr"
Prod294,Cus020,Mark011,2020-04-14,1,111,INR,-0.13,-14.43,125.43,2020-04-14,2020-04-01,2020,April,"20-Apr"
Prod279,Cus020,Mark011,2020-04-15,1,111,INR,0.29,32.19,78.81,2020-04-15,2020-04-01,2020,April,"20-Apr"
Prod279,Cus020,Mark011,2020-04-17,1,111,INR,0.17,18.87,92.13,2020-04-17,2020-04-01,2020,April,"20-Apr"
Prod278,Cus020,Mark011,2020-04-20,1,111,INR,-0.34,-37.74,148.74,2020-04-20,2020-04-01,2020,April,"20-Apr"
Prod294,Cus020,Mark011,2020-04-20,1,111,INR,-0.26,-28.86,139.86,2020-04-20,2020-04-01,2020,April,"20-Apr"
Prod279,Cus020,Mark011,2020-04-21,1,111,INR,0.14,15.54,95.46,2020-04-21,2020-04-01,2020,April,"20-Apr"
Prod279,Cus020,Mark011,2020-04-23,1,111,INR,0.07,7.77,103.23,2020-04-23,2020-04-01,2020,April,"20-Apr"
Prod280,Cus020,Mark011,2020-04-23,1,111,INR,-0.13,-14.43,125.43,2020-04-23,2020-04-01,2020,April,"20-Apr"
Prod278,Cus020,Mark011,2020-04-27,1,111,INR,-0.25,-27.75,138.75,2020-04-27,2020-04-01,2020,April,"20-Apr"
Prod294,Cus020,Mark011,2020-04-30,1,111,INR,0.11,12.21,98.79,2020-04-30,2020-04-01,2020,April,"20-Apr"
Prod294,Cus020,Mark011,2020-05-04,1,111,INR,-0.26,-28.86,139.86,2020-05-04,2020-05-01,2020,May,"20-May"
Prod278,Cus020,Mark011,2020-05-05,1,111,INR,-0.33,-36.63,147.63,2020-05-05,2020-05-01,2020,May,"20-May"
Prod278,Cus020,Mark011,2020-05-06,1,111,INR,-0.32,-35.52,146.52,2020-05-06,2020-05-01,2020,May,"20-May"
Prod294,Cus020,Mark011,2020-05-12,1,111,INR,-0.31,-34.41,145.41,2020-05-12,2020-05-01,2020,May,"20-May"
Prod294,Cus020,Mark011,2020-05-14,1,111,INR,-0.23,-25.53,136.53,2020-05-14,2020-05-01,2020,May,"20-May"
Prod294,Cus020,Mark011,2020-05-19,1,111,INR,-0.21,-23.31,134.31,2020-05-19,2020-05-01,2020,May,"20-May"
Prod295,Cus020,Mark011,2020-05-19,1,111,INR,0.22,24.42,86.58,2020-05-19,2020-05-01,2020,May,"20-May"
Prod278,Cus020,Mark011,2020-05-27,1,111,INR,0.11,12.21,98.79,2020-05-27,2020-05-01,2020,May,"20-May"
Prod279,Cus020,Mark011,2020-05-27,1,111,INR,-0.34,-37.74,148.74,2020-05-27,2020-05-01,2020,May,"20-May"
Prod295,Cus020,Mark011,2020-05-27,1,111,INR,0.14,15.54,95.46,2020-05-27,2020-05-01,2020,May,"20-May"
Prod278,Cus020,Mark011,2020-06-01,1,111,INR,0.22,24.42,86.58,2020-06-01,2020-06-01,2020,June,"20-Jun"
Prod295,Cus020,Mark011,2020-06-01,1,111,INR,0.01,1.11,109.89,2020-06-01,2020-06-01,2020,June,"20-Jun"
Prod279,Cus020,Mark011,2020-06-08,1,111,INR,-0.03,-3.33,114.33,2020-06-08,2020-06-01,2020,June,"20-Jun"
Prod294,Cus020,Mark011,2020-06-08,1,111,INR,0.17,18.87,92.13,2020-06-08,2020-06-01,2020,June,"20-Jun"
Prod295,Cus020,Mark011,2020-06-09,1,111,INR,-0.18,-19.98,130.98,2020-06-09,2020-06-01,2020,June,"20-Jun"
Prod278,Cus020,Mark011,2020-06-11,1,111,INR,-0.22,-24.42,135.42,2020-06-11,2020-06-01,2020,June,"20-Jun"
Prod279,Cus020,Mark011,2020-06-11,1,111,INR,-0.09,-9.99,120.99,2020-06-11,2020-06-01,2020,June,"20-Jun"
Prod279,Cus020,Mark011,2020-06-16,1,111,INR,-0.04,-4.44,115.44,2020-06-16,2020-06-01,2020,June,"20-Jun"
Prod278,Cus020,Mark011,2020-06-18,1,111,INR,-0.18,-19.98,130.98,2020-06-18,2020-06-01,2020,June,"20-Jun"
Prod294,Cus020,Mark011,2020-06-18,1,111,INR,0.18,19.98,91.02,2020-06-18,2020-06-01,2020,June,"20-Jun"
Prod279,Cus020,Mark011,2020-06-19,1,111,INR,-0.22,-24.42,135.42,2020-06-19,2020-06-01,2020,June,"20-Jun"
Prod278,Cus020,Mark011,2020-06-23,1,111,INR,0.02,2.22,108.78,2020-06-23,2020-06-01,2020,June,"20-Jun"
Prod294,Cus020,Mark011,2020-06-23,1,111,INR,-0.03,-3.33,114.33,2020-06-23,2020-06-01,2020,June,"20-Jun"
Prod264,Cus020,Mark011,2020-01-08,1,83,INR,0.03,2.49,80.51,2020-01-08,2020-01-01,2020,January,"20-Jan"
Prod281,Cus020,Mark011,2020-01-16,1,83,INR,-0.34,-28.22,111.22,2020-01-16,2020-01-01,2020,January,"20-Jan"
Prod288,Cus020,Mark011,2020-01-16,1,83,INR,0.23,19.09,63.91,2020-01-16,2020-01-01,2020,January,"20-Jan"
Prod288,Cus020,Mark011,2020-01-17,1,83,INR,0.02,1.66,81.34,2020-01-17,2020-01-01,2020,January,"20-Jan"
Prod281,Cus020,Mark011,2020-01-22,1,83,INR,-0.13,-10.79,93.79,2020-01-22,2020-01-01,2020,January,"20-Jan"
Prod288,Cus020,Mark011,2020-01-22,1,83,INR,-0.17,-14.11,97.11,2020-01-22,2020-01-01,2020,January,"20-Jan"
Prod054,Cus020,Mark011,2020-01-23,1,83,INR,0.08,6.64,76.36,2020-01-23,2020-01-01,2020,January,"20-Jan"
Prod121,Cus020,Mark011,2020-01-28,1,83,INR,0.07,5.81,77.19,2020-01-28,2020-01-01,2020,January,"20-Jan"
Prod121,Cus020,Mark011,2020-01-31,1,83,INR,0.4,33.2,49.8,2020-01-31,2020-01-01,2020,January,"20-Jan"
Prod288,Cus020,Mark011,2020-02-02,1,83,INR,-0.12,-9.96,92.96,2020-02-02,2020-02-01,2020,February,"20-Feb"
Prod281,Cus020,Mark011,2020-02-04,1,83,INR,0.38,31.54,51.46,2020-02-04,2020-02-01,2020,February,"20-Feb"
Prod281,Cus020,Mark011,2020-02-05,1,83,INR,0.06,4.98,78.02,2020-02-05,2020-02-01,2020,February,"20-Feb"
Prod288,Cus020,Mark011,2020-02-05,1,83,INR,-0.06,-4.98,87.98,2020-02-05,2020-02-01,2020,February,"20-Feb"
Prod121,Cus020,Mark011,2020-02-07,1,83,INR,-0.29,-24.07,107.07,2020-02-07,2020-02-01,2020,February,"20-Feb"
Prod281,Cus020,Mark011,2020-02-13,1,83,INR,-0.25,-20.75,103.75,2020-02-13,2020-02-01,2020,February,"20-Feb"
Prod288,Cus020,Mark011,2020-02-13,1,83,INR,0.09,7.47,75.53,2020-02-13,2020-02-01,2020,February,"20-Feb"
Prod121,Cus020,Mark011,2020-02-14,1,83,INR,-0.19,-15.77,98.77,2020-02-14,2020-02-01,2020,February,"20-Feb"
Prod288,Cus020,Mark011,2020-02-21,1,83,INR,0.06,4.98,78.02,2020-02-21,2020-02-01,2020,February,"20-Feb"
Prod281,Cus020,Mark011,2020-02-25,1,83,INR,0.24,19.92,63.08,2020-02-25,2020-02-01,2020,February,"20-Feb"
Prod288,Cus020,Mark011,2020-03-02,1,83,INR,-0.35,-29.05,112.05,2020-03-02,2020-03-01,2020,March,"20-Mar"
Prod288,Cus020,Mark011,2020-03-09,1,83,INR,0.2,16.6,66.4,2020-03-09,2020-03-01,2020,March,"20-Mar"
Prod121,Cus020,Mark011,2020-03-10,1,83,INR,0.01,0.83,82.17,2020-03-10,2020-03-01,2020,March,"20-Mar"
Prod288,Cus020,Mark011,2020-03-11,1,83,INR,-0.33,-27.39,110.39,2020-03-11,2020-03-01,2020,March,"20-Mar"
Prod288,Cus020,Mark011,2020-03-16,1,83,INR,-0.14,-11.62,94.62,2020-03-16,2020-03-01,2020,March,"20-Mar"
Prod288,Cus020,Mark011,2020-03-17,1,83,INR,0.06,4.98,78.02,2020-03-17,2020-03-01,2020,March,"20-Mar"
Prod281,Cus020,Mark011,2020-03-20,1,83,INR,0.01,0.83,82.17,2020-03-20,2020-03-01,2020,March,"20-Mar"
Prod121,Cus020,Mark011,2020-03-23,1,83,INR,0.11,9.13,73.87,2020-03-23,2020-03-01,2020,March,"20-Mar"
Prod288,Cus020,Mark011,2020-03-23,1,83,INR,0.09,7.47,75.53,2020-03-23,2020-03-01,2020,March,"20-Mar"
Prod281,Cus020,Mark011,2020-03-27,1,83,INR,0.1,8.3,74.7,2020-03-27,2020-03-01,2020,March,"20-Mar"
Prod281,Cus020,Mark011,2020-03-31,1,83,INR,0.36,29.88,53.12,2020-03-31,2020-03-01,2020,March,"20-Mar"
Prod288,Cus020,Mark011,2020-03-31,1,83,INR,0.1,8.3,74.7,2020-03-31,2020-03-01,2020,March,"20-Mar"
Prod281,Cus020,Mark011,2020-04-01,1,83,INR,-0.07,-5.81,88.81,2020-04-01,2020-04-01,2020,April,"20-Apr"
Prod288,Cus020,Mark011,2020-04-01,1,83,INR,-0.25,-20.75,103.75,2020-04-01,2020-04-01,2020,April,"20-Apr"
Prod121,Cus020,Mark011,2020-04-02,1,83,INR,0.35,29.05,53.95,2020-04-02,2020-04-01,2020,April,"20-Apr"
Prod288,Cus020,Mark011,2020-04-03,1,83,INR,-0.27,-22.41,105.41,2020-04-03,2020-04-01,2020,April,"20-Apr"
Prod281,Cus020,Mark011,2020-04-06,1,83,INR,0.07,5.81,77.19,2020-04-06,2020-04-01,2020,April,"20-Apr"
Prod288,Cus020,Mark011,2020-04-09,1,83,INR,-0.15,-12.45,95.45,2020-04-09,2020-04-01,2020,April,"20-Apr"
Prod054,Cus020,Mark011,2020-04-10,1,83,INR,-0.09,-7.47,90.47,2020-04-10,2020-04-01,2020,April,"20-Apr"
Prod281,Cus020,Mark011,2020-04-14,1,83,INR,0.38,31.54,51.46,2020-04-14,2020-04-01,2020,April,"20-Apr"
Prod288,Cus020,Mark011,2020-04-14,1,83,INR,-0.05,-4.15,87.15,2020-04-14,2020-04-01,2020,April,"20-Apr"
Prod281,Cus020,Mark011,2020-04-15,1,83,INR,-0.24,-19.92,102.92,2020-04-15,2020-04-01,2020,April,"20-Apr"
Prod288,Cus020,Mark011,2020-04-15,1,83,INR,-0.01,-0.83,83.83,2020-04-15,2020-04-01,2020,April,"20-Apr"
Prod281,Cus020,Mark011,2020-04-17,1,83,INR,-0.01,-0.83,83.83,2020-04-17,2020-04-01,2020,April,"20-Apr"
Prod288,Cus020,Mark011,2020-04-20,1,83,INR,-0.07,-5.81,88.81,2020-04-20,2020-04-01,2020,April,"20-Apr"
Prod121,Cus020,Mark011,2020-04-29,1,83,INR,0.2,16.6,66.4,2020-04-29,2020-04-01,2020,April,"20-Apr"
Prod281,Cus020,Mark011,2020-04-29,1,83,INR,0.12,9.96,73.04,2020-04-29,2020-04-01,2020,April,"20-Apr"
Prod281,Cus020,Mark011,2020-04-30,1,83,INR,0.3,24.9,58.1,2020-04-30,2020-04-01,2020,April,"20-Apr"
Prod288,Cus020,Mark011,2020-04-30,1,83,INR,0.27,22.41,60.59,2020-04-30,2020-04-01,2020,April,"20-Apr"
Prod288,Cus020,Mark011,2020-05-04,1,83,INR,-0.13,-10.79,93.79,2020-05-04,2020-05-01,2020,May,"20-May"
Prod288,Cus020,Mark011,2020-05-05,1,83,INR,-0.02,-1.66,84.66,2020-05-05,2020-05-01,2020,May,"20-May"
Prod281,Cus020,Mark011,2020-05-06,1,83,INR,-0.02,-1.66,84.66,2020-05-06,2020-05-01,2020,May,"20-May"
Prod288,Cus020,Mark011,2020-05-12,1,83,INR,0.07,5.81,77.19,2020-05-12,2020-05-01,2020,May,"20-May"
Prod121,Cus020,Mark011,2020-05-18,1,83,INR,0.02,1.66,81.34,2020-05-18,2020-05-01,2020,May,"20-May"
Prod281,Cus020,Mark011,2020-05-18,1,83,INR,-0.11,-9.13,92.13,2020-05-18,2020-05-01,2020,May,"20-May"
Prod281,Cus020,Mark011,2020-05-21,1,83,INR,0.39,32.37,50.63,2020-05-21,2020-05-01,2020,May,"20-May"
Prod288,Cus020,Mark011,2020-05-22,1,83,INR,0.34,28.22,54.78,2020-05-22,2020-05-01,2020,May,"20-May"
Prod281,Cus020,Mark011,2020-05-26,1,83,INR,-0.21,-17.43,100.43,2020-05-26,2020-05-01,2020,May,"20-May"
Prod281,Cus020,Mark011,2020-05-27,1,83,INR,-0.11,-9.13,92.13,2020-05-27,2020-05-01,2020,May,"20-May"
Prod288,Cus020,Mark011,2020-05-27,1,83,INR,0.08,6.64,76.36,2020-05-27,2020-05-01,2020,May,"20-May"
Prod281,Cus020,Mark011,2020-06-01,1,83,INR,0.09,7.47,75.53,2020-06-01,2020-06-01,2020,June,"20-Jun"
Prod288,Cus020,Mark011,2020-06-01,1,83,INR,0.22,18.26,64.74,2020-06-01,2020-06-01,2020,June,"20-Jun"
Prod281,Cus020,Mark011,2020-06-08,1,83,INR,0.22,18.26,64.74,2020-06-08,2020-06-01,2020,June,"20-Jun"
Prod288,Cus020,Mark011,2020-06-08,1,83,INR,0.27,22.41,60.59,2020-06-08,2020-06-01,2020,June,"20-Jun"
Prod053,Cus020,Mark011,2020-06-09,1,83,INR,-0.3,-24.9,107.9,2020-06-09,2020-06-01,2020,June,"20-Jun"
Prod288,Cus020,Mark011,2020-06-11,1,83,INR,-0.19,-15.77,98.77,2020-06-11,2020-06-01,2020,June,"20-Jun"
Prod281,Cus020,Mark011,2020-06-15,1,83,INR,0.29,24.07,58.93,2020-06-15,2020-06-01,2020,June,"20-Jun"
Prod295,Cus020,Mark011,2020-01-03,1,97,INR,0.11,10.67,86.33,2020-01-03,2020-01-01,2020,January,"20-Jan"
Prod283,Cus020,Mark011,2020-01-13,1,97,INR,-0.14,-13.58,110.58,2020-01-13,2020-01-01,2020,January,"20-Jan"
Prod280,Cus020,Mark011,2020-01-13,1,79,INR,-0.16,-12.64,91.64,2020-01-13,2020-01-01,2020,January,"20-Jan"
Prod280,Cus020,Mark011,2020-01-31,1,79,INR,0.34,26.86,52.14,2020-01-31,2020-01-01,2020,January,"20-Jan"
Prod280,Cus020,Mark011,2020-02-27,1,79,INR,-0.27,-21.33,100.33,2020-02-27,2020-02-01,2020,February,"20-Feb"
Prod280,Cus020,Mark011,2020-03-20,1,79,INR,-0.34,-26.86,105.86,2020-03-20,2020-03-01,2020,March,"20-Mar"
Prod280,Cus020,Mark011,2020-03-27,1,79,INR,0.12,9.48,69.52,2020-03-27,2020-03-01,2020,March,"20-Mar"
Prod302,Cus020,Mark011,2020-04-02,1,79,INR,-0.23,-18.17,97.17,2020-04-02,2020-04-01,2020,April,"20-Apr"
Prod280,Cus020,Mark011,2020-04-08,1,79,INR,-0.32,-25.28,104.28,2020-04-08,2020-04-01,2020,April,"20-Apr"
Prod280,Cus020,Mark011,2020-04-29,1,79,INR,0.38,30.02,48.98,2020-04-29,2020-04-01,2020,April,"20-Apr"
Prod280,Cus020,Mark011,2020-05-13,1,79,INR,0.07,5.53,73.47,2020-05-13,2020-05-01,2020,May,"20-May"
Prod280,Cus020,Mark011,2020-05-28,1,79,INR,0.37,29.23,49.77,2020-05-28,2020-05-01,2020,May,"20-May"
Prod280,Cus020,Mark011,2020-06-15,1,79,INR,-0.25,-19.75,98.75,2020-06-15,2020-06-01,2020,June,"20-Jun"
Prod288,Cus020,Mark011,2020-01-02,1,79,INR,0.33,26.07,52.93,2020-01-02,2020-01-01,2020,January,"20-Jan"
Prod288,Cus020,Mark011,2020-01-03,1,79,INR,0,0,79,2020-01-03,2020-01-01,2020,January,"20-Jan"
Prod288,Cus020,Mark011,2020-01-08,1,79,INR,0.39,30.81,48.19,2020-01-08,2020-01-01,2020,January,"20-Jan"
Prod288,Cus020,Mark011,2020-01-09,1,79,INR,-0.04,-3.16,82.16,2020-01-09,2020-01-01,2020,January,"20-Jan"
Prod271,Cus020,Mark011,2020-01-02,1,139,INR,-0.24,-33.36,172.36,2020-01-02,2020-01-01,2020,January,"20-Jan"
Prod271,Cus020,Mark011,2020-01-08,1,139,INR,0.03,4.17,134.83,2020-01-08,2020-01-01,2020,January,"20-Jan"
Prod275,Cus020,Mark011,2020-01-16,1,139,INR,0.13,18.07,120.93,2020-01-16,2020-01-01,2020,January,"20-Jan"
Prod300,Cus020,Mark011,2020-01-16,1,139,INR,0.12,16.68,122.32,2020-01-16,2020-01-01,2020,January,"20-Jan"
Prod286,Cus020,Mark011,2020-01-20,1,139,INR,0.2,27.8,111.2,2020-01-20,2020-01-01,2020,January,"20-Jan"
Prod300,Cus020,Mark011,2020-01-31,1,139,INR,-0.18,-25.02,164.02,2020-01-31,2020-01-01,2020,January,"20-Jan"
Prod275,Cus020,Mark011,2020-02-02,1,139,INR,0.21,29.19,109.81,2020-02-02,2020-02-01,2020,February,"20-Feb"
Prod300,Cus020,Mark011,2020-02-05,1,139,INR,0,0,139,2020-02-05,2020-02-01,2020,February,"20-Feb"
Prod295,Cus020,Mark011,2020-02-06,1,139,INR,0.38,52.82,86.18,2020-02-06,2020-02-01,2020,February,"20-Feb"
Prod275,Cus020,Mark011,2020-02-10,1,139,INR,-0.14,-19.46,158.46,2020-02-10,2020-02-01,2020,February,"20-Feb"
Prod263,Cus020,Mark011,2020-02-11,1,139,INR,-0.02,-2.78,141.78,2020-02-11,2020-02-01,2020,February,"20-Feb"
Prod275,Cus020,Mark011,2020-02-13,1,139,INR,-0.2,-27.8,166.8,2020-02-13,2020-02-01,2020,February,"20-Feb"
Prod286,Cus020,Mark011,2020-02-14,1,139,INR,0.04,5.56,133.44,2020-02-14,2020-02-01,2020,February,"20-Feb"
Prod275,Cus020,Mark011,2020-02-18,1,139,INR,0.22,30.58,108.42,2020-02-18,2020-02-01,2020,February,"20-Feb"
Prod275,Cus020,Mark011,2020-02-20,1,139,INR,0.07,9.73,129.27,2020-02-20,2020-02-01,2020,February,"20-Feb"
Prod286,Cus020,Mark011,2020-02-20,1,139,INR,0.37,51.43,87.57,2020-02-20,2020-02-01,2020,February,"20-Feb"
Prod300,Cus020,Mark011,2020-02-24,1,139,INR,0.29,40.31,98.69,2020-02-24,2020-02-01,2020,February,"20-Feb"
Prod275,Cus020,Mark011,2020-02-25,1,139,INR,-0.14,-19.46,158.46,2020-02-25,2020-02-01,2020,February,"20-Feb"
Prod286,Cus020,Mark011,2020-02-25,1,139,INR,-0.19,-26.41,165.41,2020-02-25,2020-02-01,2020,February,"20-Feb"
Prod300,Cus020,Mark011,2020-02-25,1,139,INR,-0.33,-45.87,184.87,2020-02-25,2020-02-01,2020,February,"20-Feb"
Prod295,Cus020,Mark011,2020-02-27,1,139,INR,-0.26,-36.14,175.14,2020-02-27,2020-02-01,2020,February,"20-Feb"
Prod300,Cus020,Mark011,2020-02-27,1,139,INR,0.37,51.43,87.57,2020-02-27,2020-02-01,2020,February,"20-Feb"
Prod263,Cus020,Mark011,2020-03-02,1,139,INR,-0.26,-36.14,175.14,2020-03-02,2020-03-01,2020,March,"20-Mar"
Prod300,Cus020,Mark011,2020-03-03,1,139,INR,0.3,41.7,97.3,2020-03-03,2020-03-01,2020,March,"20-Mar"
Prod286,Cus020,Mark011,2020-03-19,1,139,INR,0.07,9.73,129.27,2020-03-19,2020-03-01,2020,March,"20-Mar"
Prod286,Cus020,Mark011,2020-03-20,1,139,INR,-0.3,-41.7,180.7,2020-03-20,2020-03-01,2020,March,"20-Mar"
Prod275,Cus020,Mark011,2020-03-25,1,139,INR,-0.1,-13.9,152.9,2020-03-25,2020-03-01,2020,March,"20-Mar"
Prod300,Cus020,Mark011,2020-03-25,1,139,INR,0.07,9.73,129.27,2020-03-25,2020-03-01,2020,March,"20-Mar"
Prod286,Cus020,Mark011,2020-03-31,1,139,INR,-0.16,-22.24,161.24,2020-03-31,2020-03-01,2020,March,"20-Mar"
Prod300,Cus020,Mark011,2020-04-01,1,139,INR,-0.19,-26.41,165.41,2020-04-01,2020-04-01,2020,April,"20-Apr"
Prod255,Cus020,Mark011,2020-04-02,1,139,INR,-0.16,-22.24,161.24,2020-04-02,2020-04-01,2020,April,"20-Apr"
Prod300,Cus020,Mark011,2020-04-02,1,139,INR,0.21,29.19,109.81,2020-04-02,2020-04-01,2020,April,"20-Apr"
Prod286,Cus020,Mark011,2020-04-03,1,139,INR,0.15,20.85,118.15,2020-04-03,2020-04-01,2020,April,"20-Apr"
Prod275,Cus020,Mark011,2020-04-06,1,139,INR,-0.08,-11.12,150.12,2020-04-06,2020-04-01,2020,April,"20-Apr"
Prod286,Cus020,Mark011,2020-04-06,1,139,INR,-0.33,-45.87,184.87,2020-04-06,2020-04-01,2020,April,"20-Apr"
Prod275,Cus020,Mark011,2020-04-15,1,139,INR,-0.16,-22.24,161.24,2020-04-15,2020-04-01,2020,April,"20-Apr"
Prod286,Cus020,Mark011,2020-04-15,1,139,INR,-0.08,-11.12,150.12,2020-04-15,2020-04-01,2020,April,"20-Apr"
Prod300,Cus020,Mark011,2020-04-20,1,139,INR,0.15,20.85,118.15,2020-04-20,2020-04-01,2020,April,"20-Apr"
Prod300,Cus020,Mark011,2020-04-21,1,139,INR,0.17,23.63,115.37,2020-04-21,2020-04-01,2020,April,"20-Apr"
Prod275,Cus020,Mark011,2020-04-23,1,139,INR,-0.14,-19.46,158.46,2020-04-23,2020-04-01,2020,April,"20-Apr"
Prod300,Cus020,Mark011,2020-04-23,1,139,INR,0.22,30.58,108.42,2020-04-23,2020-04-01,2020,April,"20-Apr"
Prod275,Cus020,Mark011,2020-04-30,1,139,INR,-0.22,-30.58,169.58,2020-04-30,2020-04-01,2020,April,"20-Apr"
Prod286,Cus020,Mark011,2020-04-30,1,139,INR,-0.08,-11.12,150.12,2020-04-30,2020-04-01,2020,April,"20-Apr"
Prod286,Cus020,Mark011,2020-05-04,1,139,INR,-0.05,-6.95,145.95,2020-05-04,2020-05-01,2020,May,"20-May"
Prod286,Cus020,Mark011,2020-05-12,1,139,INR,-0.32,-44.48,183.48,2020-05-12,2020-05-01,2020,May,"20-May"
Prod275,Cus020,Mark011,2020-05-20,1,139,INR,0.22,30.58,108.42,2020-05-20,2020-05-01,2020,May,"20-May"
Prod300,Cus020,Mark011,2020-05-20,1,139,INR,-0.2,-27.8,166.8,2020-05-20,2020-05-01,2020,May,"20-May"
Prod275,Cus020,Mark011,2020-05-22,1,139,INR,0.27,37.53,101.47,2020-05-22,2020-05-01,2020,May,"20-May"
Prod286,Cus020,Mark011,2020-05-22,1,139,INR,-0.12,-16.68,155.68,2020-05-22,2020-05-01,2020,May,"20-May"
Prod275,Cus020,Mark011,2020-05-25,1,139,INR,-0.06,-8.34,147.34,2020-05-25,2020-05-01,2020,May,"20-May"
Prod295,Cus020,Mark011,2020-05-25,1,139,INR,0.17,23.63,115.37,2020-05-25,2020-05-01,2020,May,"20-May"
Prod263,Cus020,Mark011,2020-06-01,1,139,INR,-0.05,-6.95,145.95,2020-06-01,2020-06-01,2020,June,"20-Jun"
Prod286,Cus020,Mark011,2020-06-01,1,139,INR,-0.25,-34.75,173.75,2020-06-01,2020-06-01,2020,June,"20-Jun"
Prod300,Cus020,Mark011,2020-06-01,1,139,INR,0.19,26.41,112.59,2020-06-01,2020-06-01,2020,June,"20-Jun"
Prod300,Cus020,Mark011,2020-06-03,1,139,INR,-0.12,-16.68,155.68,2020-06-03,2020-06-01,2020,June,"20-Jun"
Prod263,Cus020,Mark011,2020-06-16,1,139,INR,0.22,30.58,108.42,2020-06-16,2020-06-01,2020,June,"20-Jun"
Prod275,Cus020,Mark011,2020-06-16,1,139,INR,0.3,41.7,97.3,2020-06-16,2020-06-01,2020,June,"20-Jun"
Prod300,Cus020,Mark011,2020-06-17,1,139,INR,-0.07,-9.73,148.73,2020-06-17,2020-06-01,2020,June,"20-Jun"
Prod300,Cus020,Mark011,2020-06-19,1,139,INR,-0.35,-48.65,187.65,2020-06-19,2020-06-01,2020,June,"20-Jun"
Prod286,Cus020,Mark011,2020-06-22,1,139,INR,0.37,51.43,87.57,2020-06-22,2020-06-01,2020,June,"20-Jun"
Prod275,Cus020,Mark011,2020-06-23,1,139,INR,-0.33,-45.87,184.87,2020-06-23,2020-06-01,2020,June,"20-Jun"
Prod295,Cus020,Mark011,2020-01-10,1,32,INR,-0.35,-11.2,43.2,2020-01-10,2020-01-01,2020,January,"20-Jan"
Prod288,Cus020,Mark011,2020-01-13,1,167,INR,-0.07,-11.69,178.69,2020-01-13,2020-01-01,2020,January,"20-Jan"
Prod288,Cus020,Mark011,2020-01-15,1,167,INR,0.12,20.04,146.96,2020-01-15,2020-01-01,2020,January,"20-Jan"
Prod294,Cus020,Mark011,2020-01-15,1,167,INR,0.14,23.38,143.62,2020-01-15,2020-01-01,2020,January,"20-Jan"
Prod288,Cus020,Mark011,2020-01-20,1,167,INR,-0.26,-43.42,210.42,2020-01-20,2020-01-01,2020,January,"20-Jan"
Prod288,Cus020,Mark011,2020-01-21,1,167,INR,0.36,60.12,106.88,2020-01-21,2020-01-01,2020,January,"20-Jan"
Prod294,Cus020,Mark011,2020-01-22,1,167,INR,-0.29,-48.43,215.43,2020-01-22,2020-01-01,2020,January,"20-Jan"
Prod281,Cus020,Mark011,2020-01-31,1,167,INR,0.02,3.34,163.66,2020-01-31,2020-01-01,2020,January,"20-Jan"
Prod288,Cus020,Mark011,2020-02-03,1,167,INR,0.22,36.74,130.26,2020-02-03,2020-02-01,2020,February,"20-Feb"
Prod288,Cus020,Mark011,2020-02-04,1,167,INR,0.26,43.42,123.58,2020-02-04,2020-02-01,2020,February,"20-Feb"
Prod294,Cus020,Mark011,2020-02-04,1,167,INR,-0.01,-1.67,168.67,2020-02-04,2020-02-01,2020,February,"20-Feb"
Prod294,Cus020,Mark011,2020-02-05,1,167,INR,0.15,25.05,141.95,2020-02-05,2020-02-01,2020,February,"20-Feb"
Prod281,Cus020,Mark011,2020-02-06,1,167,INR,0.27,45.09,121.91,2020-02-06,2020-02-01,2020,February,"20-Feb"
Prod281,Cus020,Mark011,2020-02-07,1,167,INR,-0.25,-41.75,208.75,2020-02-07,2020-02-01,2020,February,"20-Feb"
Prod294,Cus020,Mark011,2020-02-11,1,167,INR,-0.05,-8.35,175.35,2020-02-11,2020-02-01,2020,February,"20-Feb"
Prod281,Cus020,Mark011,2020-02-14,1,167,INR,-0.25,-41.75,208.75,2020-02-14,2020-02-01,2020,February,"20-Feb"
Prod288,Cus020,Mark011,2020-02-18,1,167,INR,0.01,1.67,165.33,2020-02-18,2020-02-01,2020,February,"20-Feb"
Prod288,Cus020,Mark011,2020-02-25,1,167,INR,-0.15,-25.05,192.05,2020-02-25,2020-02-01,2020,February,"20-Feb"
Prod294,Cus020,Mark011,2020-03-02,1,167,INR,-0.35,-58.45,225.45,2020-03-02,2020-03-01,2020,March,"20-Mar"
Prod281,Cus020,Mark011,2020-03-04,1,167,INR,0.06,10.02,156.98,2020-03-04,2020-03-01,2020,March,"20-Mar"
Prod288,Cus020,Mark011,2020-03-04,1,167,INR,0.15,25.05,141.95,2020-03-04,2020-03-01,2020,March,"20-Mar"
Prod294,Cus020,Mark011,2020-03-04,1,167,INR,0.14,23.38,143.62,2020-03-04,2020-03-01,2020,March,"20-Mar"
Prod281,Cus020,Mark011,2020-03-16,1,167,INR,0.37,61.79,105.21,2020-03-16,2020-03-01,2020,March,"20-Mar"
